 #ntot Tgas  E H- QE QH- H HE H2 QH QH2 H+ HE+ H2+ QH+ QH2+ QH3+ HE++ tff tsound tc Mjeans pdv time
  0.12853476E-001  0.71278073E+002  0.34375825E-037  0.85939564E-038  0.98694575E-005  0.95446331E-013  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320616E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98694576E-005  0.12917160E-015  0.19355329E-021  0.85939564E-038  0.14397843E+016  0.27084416E+016  0.23612567E+025  0.11139740E+036  0.10000000E+001  0.86649145E+016
  0.12982011E-001  0.71759650E+002  0.34375825E-037  0.85939564E-038  0.98694494E-005  0.95881382E-013  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320617E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98694495E-005  0.13043387E-015  0.19668105E-021  0.85939564E-038  0.14326389E+016  0.26904068E+016  0.23423487E+025  0.11196894E+036  0.10000000E+001  0.86792409E+016
  0.13111831E-001  0.72244717E+002  0.34375825E-037  0.85939564E-038  0.98694412E-005  0.96318544E-013  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320619E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98694413E-005  0.13139216E-015  0.19928984E-021  0.85939564E-038  0.14255290E+016  0.26724852E+016  0.23234212E+025  0.11254429E+036  0.10000000E+001  0.86934962E+016
  0.13242949E-001  0.72733190E+002  0.34375825E-037  0.85939564E-038  0.98694330E-005  0.96757792E-013  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320620E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98694331E-005  0.13212089E-015  0.20150619E-021  0.85939564E-038  0.14184544E+016  0.26546787E+016  0.23044706E+025  0.11312313E+036  0.10000000E+001  0.87076808E+016
  0.13375379E-001  0.73225023E+002  0.34375825E-037  0.85939564E-038  0.98694248E-005  0.97199096E-013  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320622E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98694249E-005  0.13267191E-015  0.20341835E-021  0.85939564E-038  0.14114148E+016  0.26369885E+016  0.22854947E+025  0.11370526E+036  0.10000000E+001  0.87217949E+016
  0.13509133E-001  0.73720201E+002  0.34375825E-037  0.85939564E-038  0.98694166E-005  0.97642436E-013  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320624E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98694167E-005  0.13308300E-015  0.20509064E-021  0.85939564E-038  0.14044103E+016  0.26194152E+016  0.22664910E+025  0.11429051E+036  0.10000000E+001  0.87358390E+016
  0.13644224E-001  0.74218728E+002  0.34375825E-037  0.85939564E-038  0.98694084E-005  0.98087801E-013  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320625E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98694085E-005  0.13338287E-015  0.20657202E-021  0.85939564E-038  0.13974404E+016  0.26019586E+016  0.22474581E+025  0.11487883E+036  0.10000000E+001  0.87498134E+016
  0.13780666E-001  0.74720618E+002  0.34375825E-037  0.85939564E-038  0.98694002E-005  0.98535187E-013  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320627E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98694003E-005  0.13359401E-015  0.20790088E-021  0.85939564E-038  0.13905052E+016  0.25846184E+016  0.22283946E+025  0.11547017E+036  0.10000000E+001  0.87637185E+016
  0.13918473E-001  0.75225891E+002  0.34375825E-037  0.85939564E-038  0.98693920E-005  0.98984594E-013  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320629E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98693921E-005  0.13373424E-015  0.20910775E-021  0.85939564E-038  0.13836044E+016  0.25673938E+016  0.22092988E+025  0.11606454E+036  0.10000000E+001  0.87775545E+016
  0.14057657E-001  0.75734568E+002  0.34375825E-037  0.85939564E-038  0.98693838E-005  0.99436028E-013  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320631E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98693839E-005  0.13381784E-015  0.21021714E-021  0.85939564E-038  0.13767378E+016  0.25502843E+016  0.21901706E+025  0.11666194E+036  0.10000000E+001  0.87913219E+016
  0.14198234E-001  0.76246669E+002  0.34375825E-037  0.85939564E-038  0.98693755E-005  0.99889494E-013  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320632E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98693756E-005  0.13385621E-015  0.21124875E-021  0.85939564E-038  0.13699053E+016  0.25332890E+016  0.21710086E+025  0.11726238E+036  0.10000000E+001  0.88050209E+016
  0.14340216E-001  0.76762218E+002  0.34375825E-037  0.85939564E-038  0.98693673E-005  0.10034500E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320634E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98693674E-005  0.13385851E-015  0.21221843E-021  0.85939564E-038  0.13631068E+016  0.25164072E+016  0.21518122E+025  0.11786588E+036  0.10000000E+001  0.88186520E+016
  0.14483619E-001  0.77281238E+002  0.34375825E-037  0.85939564E-038  0.98693590E-005  0.10080256E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320636E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98693591E-005  0.13383206E-015  0.21313894E-021  0.85939564E-038  0.13563419E+016  0.24996381E+016  0.21325809E+025  0.11847245E+036  0.10000000E+001  0.88322154E+016
  0.14628455E-001  0.77803751E+002  0.34375825E-037  0.85939564E-038  0.98693508E-005  0.10126217E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320638E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98693509E-005  0.13378274E-015  0.21402056E-021  0.85939564E-038  0.13496107E+016  0.24829810E+016  0.21133140E+025  0.11908211E+036  0.10000000E+001  0.88457115E+016
  0.14774739E-001  0.78329781E+002  0.34375825E-037  0.85939564E-038  0.98693425E-005  0.10172386E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320640E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98693426E-005  0.13371523E-015  0.21487153E-021  0.85939564E-038  0.13429128E+016  0.24664352E+016  0.20940114E+025  0.11969487E+036  0.10000000E+001  0.88591407E+016
  0.14922487E-001  0.78859352E+002  0.34375825E-037  0.85939564E-038  0.98693342E-005  0.10218762E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320642E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98693343E-005  0.13363330E-015  0.21569849E-021  0.85939564E-038  0.13362482E+016  0.24499999E+016  0.20746730E+025  0.12031074E+036  0.10000000E+001  0.88725032E+016
  0.15071712E-001  0.79392487E+002  0.34375825E-037  0.85939564E-038  0.98693259E-005  0.10265348E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320644E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98693260E-005  0.13353993E-015  0.21650676E-021  0.85939564E-038  0.13296166E+016  0.24336743E+016  0.20552986E+025  0.12092975E+036  0.10000000E+001  0.88857993E+016
  0.15222429E-001  0.79929211E+002  0.34375825E-037  0.85939564E-038  0.98693176E-005  0.10312144E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320645E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98693177E-005  0.13343751E-015  0.21730063E-021  0.85939564E-038  0.13230180E+016  0.24174578E+016  0.20358884E+025  0.12155191E+036  0.10000000E+001  0.88990295E+016
  0.15374653E-001  0.80469546E+002  0.34375825E-037  0.85939564E-038  0.98693093E-005  0.10359150E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320647E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98693094E-005  0.13332796E-015  0.21808350E-021  0.85939564E-038  0.13164521E+016  0.24013495E+016  0.20164430E+025  0.12217723E+036  0.10000000E+001  0.89121940E+016
  0.15528399E-001  0.81013518E+002  0.34375825E-037  0.85939564E-038  0.98693010E-005  0.10406369E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320649E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98693011E-005  0.13321277E-015  0.21885812E-021  0.85939564E-038  0.13099188E+016  0.23853489E+016  0.19969626E+025  0.12280573E+036  0.10000000E+001  0.89252932E+016
  0.15683683E-001  0.81561152E+002  0.34375825E-037  0.85939564E-038  0.98692927E-005  0.10453802E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320651E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98692928E-005  0.13309317E-015  0.21962670E-021  0.85939564E-038  0.13034179E+016  0.23694551E+016  0.19774481E+025  0.12343742E+036  0.10000000E+001  0.89383274E+016
  0.15840520E-001  0.82112471E+002  0.34375825E-037  0.85939564E-038  0.98692843E-005  0.10501449E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320653E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98692845E-005  0.13297010E-015  0.22039097E-021  0.85939564E-038  0.12969493E+016  0.23536674E+016  0.19578998E+025  0.12407233E+036  0.10000000E+001  0.89512969E+016
  0.15998926E-001  0.82667500E+002  0.34375825E-037  0.85939564E-038  0.98692760E-005  0.10549312E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320655E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98692761E-005  0.13284433E-015  0.22115235E-021  0.85939564E-038  0.12905128E+016  0.23379852E+016  0.19383188E+025  0.12471047E+036  0.10000000E+001  0.89642020E+016
  0.16158915E-001  0.83226264E+002  0.34375825E-037  0.85939564E-038  0.98692677E-005  0.10597391E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320657E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98692678E-005  0.13271646E-015  0.22191196E-021  0.85939564E-038  0.12841082E+016  0.23224076E+016  0.19187067E+025  0.12535185E+036  0.10000000E+001  0.89770431E+016
  0.16320504E-001  0.83788789E+002  0.34375825E-037  0.85939564E-038  0.98692593E-005  0.10645688E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320660E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98692594E-005  0.13258696E-015  0.22267068E-021  0.85939564E-038  0.12777354E+016  0.23069341E+016  0.18990643E+025  0.12599650E+036  0.10000000E+001  0.89898204E+016
  0.16483709E-001  0.84355100E+002  0.34375825E-037  0.85939564E-038  0.98692509E-005  0.10694205E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320662E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98692510E-005  0.13245622E-015  0.22342923E-021  0.85939564E-038  0.12713943E+016  0.22915639E+016  0.18793933E+025  0.12664442E+036  0.10000000E+001  0.90025344E+016
  0.16648546E-001  0.84925221E+002  0.34375825E-037  0.85939564E-038  0.98692426E-005  0.10742942E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320664E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98692427E-005  0.13232454E-015  0.22418817E-021  0.85939564E-038  0.12650846E+016  0.22762964E+016  0.18596955E+025  0.12729563E+036  0.10000000E+001  0.90151852E+016
  0.16815032E-001  0.85499179E+002  0.34375825E-037  0.85939564E-038  0.98692342E-005  0.10791900E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320666E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98692343E-005  0.13219213E-015  0.22494797E-021  0.85939564E-038  0.12588062E+016  0.22611308E+016  0.18399726E+025  0.12795016E+036  0.10000000E+001  0.90277733E+016
  0.16983182E-001  0.86077000E+002  0.34375825E-037  0.85939564E-038  0.98692258E-005  0.10841081E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320668E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98692259E-005  0.13205921E-015  0.22570897E-021  0.85939564E-038  0.12525590E+016  0.22460664E+016  0.18202259E+025  0.12860801E+036  0.10000000E+001  0.90402989E+016
  0.17153014E-001  0.86658709E+002  0.34375825E-037  0.85939564E-038  0.98692174E-005  0.10890485E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320670E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98692175E-005  0.13192590E-015  0.22647147E-021  0.85939564E-038  0.12463428E+016  0.22311026E+016  0.18004586E+025  0.12926922E+036  0.10000000E+001  0.90527623E+016
  0.17324544E-001  0.87244332E+002  0.34375825E-037  0.85939564E-038  0.98692090E-005  0.10940115E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320673E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98692091E-005  0.13179232E-015  0.22723570E-021  0.85939564E-038  0.12401574E+016  0.22162387E+016  0.17806727E+025  0.12993378E+036  0.10000000E+001  0.90651639E+016
  0.17497789E-001  0.87833897E+002  0.34375825E-037  0.85939564E-038  0.98692005E-005  0.10989971E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320675E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98692006E-005  0.13165858E-015  0.22800183E-021  0.85939564E-038  0.12340028E+016  0.22014741E+016  0.17608703E+025  0.13060172E+036  0.10000000E+001  0.90775039E+016
  0.17672767E-001  0.88427428E+002  0.34375825E-037  0.85939564E-038  0.98691921E-005  0.11040055E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320677E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98691922E-005  0.13152472E-015  0.22877002E-021  0.85939564E-038  0.12278787E+016  0.21868080E+016  0.17410545E+025  0.13127306E+036  0.10000000E+001  0.90897827E+016
  0.17849495E-001  0.89024954E+002  0.34375825E-037  0.85939564E-038  0.98691837E-005  0.11090367E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320679E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98691838E-005  0.13139082E-015  0.22954039E-021  0.85939564E-038  0.12217849E+016  0.21722398E+016  0.17212279E+025  0.13194781E+036  0.10000000E+001  0.91020006E+016
  0.18027990E-001  0.89626500E+002  0.34375825E-037  0.85939564E-038  0.98691752E-005  0.11140909E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320682E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98691753E-005  0.13125692E-015  0.23031302E-021  0.85939564E-038  0.12157214E+016  0.21577689E+016  0.17013933E+025  0.13262599E+036  0.10000000E+001  0.91141578E+016
  0.18208270E-001  0.90232094E+002  0.34375825E-037  0.85939564E-038  0.98691668E-005  0.11191682E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320684E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98691669E-005  0.13112304E-015  0.23108799E-021  0.85939564E-038  0.12096880E+016  0.21433946E+016  0.16815541E+025  0.13330762E+036  0.10000000E+001  0.91262546E+016
  0.18390352E-001  0.90841763E+002  0.34375825E-037  0.85939564E-038  0.98691583E-005  0.11242688E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320686E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98691584E-005  0.13098922E-015  0.23186537E-021  0.85939564E-038  0.12036846E+016  0.21291163E+016  0.16617135E+025  0.13399271E+036  0.10000000E+001  0.91382915E+016
  0.18574256E-001  0.91455535E+002  0.34375825E-037  0.85939564E-038  0.98691498E-005  0.11293927E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320689E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98691499E-005  0.13085547E-015  0.23264520E-021  0.85939564E-038  0.11977109E+016  0.21149332E+016  0.16418747E+025  0.13468129E+036  0.10000000E+001  0.91502686E+016
  0.18759998E-001  0.92073436E+002  0.34375825E-037  0.85939564E-038  0.98691413E-005  0.11345402E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320691E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98691415E-005  0.13072182E-015  0.23342753E-021  0.85939564E-038  0.11917669E+016  0.21008449E+016  0.16220414E+025  0.13537337E+036  0.10000000E+001  0.91621863E+016
  0.18947598E-001  0.92695495E+002  0.34375825E-037  0.85939564E-038  0.98691329E-005  0.11397113E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320694E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98691330E-005  0.13058827E-015  0.23421240E-021  0.85939564E-038  0.11858524E+016  0.20868506E+016  0.16022176E+025  0.13606897E+036  0.10000000E+001  0.91740448E+016
  0.19137074E-001  0.93321739E+002  0.34375825E-037  0.85939564E-038  0.98691244E-005  0.11449061E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320696E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98691245E-005  0.13045484E-015  0.23499982E-021  0.85939564E-038  0.11799672E+016  0.20729497E+016  0.15824064E+025  0.13676810E+036  0.10000000E+001  0.91858445E+016
  0.19328445E-001  0.93952197E+002  0.34375825E-037  0.85939564E-038  0.98691159E-005  0.11501248E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320699E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98691160E-005  0.13032153E-015  0.23578982E-021  0.85939564E-038  0.11741113E+016  0.20591415E+016  0.15626122E+025  0.13747079E+036  0.10000000E+001  0.91975856E+016
  0.19521730E-001  0.94586897E+002  0.34375825E-037  0.85939564E-038  0.98691073E-005  0.11553676E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320701E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98691075E-005  0.13018834E-015  0.23658243E-021  0.85939564E-038  0.11682844E+016  0.20454256E+016  0.15428390E+025  0.13817705E+036  0.10000000E+001  0.92092684E+016
  0.19716947E-001  0.95225868E+002  0.34375825E-037  0.85939564E-038  0.98690988E-005  0.11606344E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320704E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98690989E-005  0.13005529E-015  0.23737767E-021  0.85939564E-038  0.11624864E+016  0.20318012E+016  0.15230911E+025  0.13888690E+036  0.10000000E+001  0.92208933E+016
  0.19914116E-001  0.95869137E+002  0.34375825E-037  0.85939564E-038  0.98690903E-005  0.11659256E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320706E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98690904E-005  0.12992238E-015  0.23817554E-021  0.85939564E-038  0.11567172E+016  0.20182677E+016  0.15033717E+025  0.13960036E+036  0.10000000E+001  0.92324605E+016
  0.20113257E-001  0.96516735E+002  0.34375825E-037  0.85939564E-038  0.98690817E-005  0.11712412E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320709E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98690818E-005  0.12978960E-015  0.23897607E-021  0.85939564E-038  0.11509767E+016  0.20048245E+016  0.14836865E+025  0.14031744E+036  0.10000000E+001  0.92439702E+016
  0.20314390E-001  0.97168690E+002  0.34375825E-037  0.85939564E-038  0.98690732E-005  0.11765814E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320712E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98690733E-005  0.12965696E-015  0.23977927E-021  0.85939564E-038  0.11452646E+016  0.19914711E+016  0.14640395E+025  0.14103818E+036  0.10000000E+001  0.92554229E+016
  0.20517534E-001  0.97825031E+002  0.34375825E-037  0.85939564E-038  0.98690646E-005  0.11819462E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320714E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98690647E-005  0.12952447E-015  0.24058515E-021  0.85939564E-038  0.11395809E+016  0.19782068E+016  0.14444342E+025  0.14176257E+036  0.10000000E+001  0.92668187E+016
  0.20722709E-001  0.98485788E+002  0.34375825E-037  0.85939564E-038  0.98690560E-005  0.11873359E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320717E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98690562E-005  0.12939211E-015  0.24139372E-021  0.85939564E-038  0.11339253E+016  0.19650310E+016  0.14248766E+025  0.14249065E+036  0.10000000E+001  0.92781579E+016
  0.20929936E-001  0.99150991E+002  0.34375825E-037  0.85939564E-038  0.98690475E-005  0.11927506E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320720E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98690476E-005  0.12925990E-015  0.24220499E-021  0.85939564E-038  0.11282979E+016  0.19519431E+016  0.14053703E+025  0.14322243E+036  0.10000000E+001  0.92894409E+016
  0.21139236E-001  0.99820669E+002  0.34375825E-037  0.85939564E-038  0.98690389E-005  0.11977252E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320723E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98690390E-005  0.12912784E-015  0.24301898E-021  0.85939564E-038  0.11226984E+016  0.19389426E+016  0.13859203E+025  0.14395793E+036  0.10000000E+001  0.93006679E+016
  0.21350628E-001  0.10048970E+003  0.34375825E-037  0.85939564E-038  0.98690302E-005  0.12026693E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320725E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98690304E-005  0.12899524E-015  0.24383253E-021  0.85939564E-038  0.11171266E+016  0.19260289E+016  0.13665315E+025  0.14469717E+036  0.10000000E+001  0.93118392E+016
  0.21564134E-001  0.10116410E+003  0.34375825E-037  0.85939564E-038  0.98690216E-005  0.12080077E-012  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.99998407E+000  0.30320728E-005  0.85939564E-038  0.85939564E-038  0.85939564E-038  0.98690217E-005  0.12886344E-015  0.24464583E-021  0.85939564E-038  0.11115825E+016  0.19132504E+016  0.13659405E+025  0.14542897E+036  0.10000000E+001  0.93229550E+016
